entry_time,entry_price,exit_price,net_pnl,pnl_per_share,capital_required
2025-04-01 10:24:00-04:00,265.38,268.2399999999999,285.79999999999,2.8599999999999,26538.0
2025-04-01 10:26:00-04:00,265.34,266.99999999999983,165.79999999998546,1.6599999999998545,26533.999999999996
2025-04-01 10:30:00-04:00,266.79,268.75000000000006,195.80000000000365,1.9600000000000364,26679.000000000004
2025-04-01 10:31:00-04:00,266.42,266.59999999999997,17.799999999995,0.17999999999994998,26642.0
2025-04-01 10:32:00-04:00,266.87,267.89,101.79999999999818,1.0199999999999818,26687.0
2025-04-01 10:38:00-04:00,269.42,273.76000000000005,433.8000000000032,4.340000000000032,26942.0
2025-04-01 10:40:00-04:00,268.62,268.9,27.799999999997272,0.2799999999999727,26862.0
2025-04-01 10:44:00-04:00,269.89,269.56999999999994,-32.200000000005005,-0.32000000000005,26989.0
2025-04-01 10:53:00-04:00,272.0,273.93999999999994,193.7999999999941,1.9399999999999409,27200.0
2025-04-01 11:01:00-04:00,272.07,271.5699999999999,-50.20000000001137,-0.5000000000001137,27207.0
2025-04-01 11:15:00-04:00,273.69,275.57,187.79999999999956,1.8799999999999955,27369.0
2025-04-01 11:18:00-04:00,274.2,274.6599999999999,45.79999999999227,0.4599999999999227,27420.0
2025-04-01 15:18:00-04:00,269.29,267.72999999999996,-156.2000000000059,-1.5600000000000591,26929.000000000004
2025-04-01 15:27:00-04:00,270.44,270.82,37.79999999999954,0.37999999999999545,27044.0
