date,open,high,low,close,volume,average,barCount
2025-04-09 09:30:00-04:00,224.67,226.5,223.88,226.35,1100954.0,224.876,3195
2025-04-09 09:31:00-04:00,226.5,228.54,225.38,227.7,728431.0,227.347,3692
2025-04-09 09:32:00-04:00,227.7,229.26,227.28,228.29,785486.0,228.453,3423
2025-04-09 09:33:00-04:00,228.37,228.74,226.31,228.39,600008.0,227.615,2889
2025-04-09 09:34:00-04:00,228.39,229.27,227.47,227.85,578947.0,228.297,2892
2025-04-09 09:35:00-04:00,227.75,229.48,227.2,228.66,538448.0,228.614,2879
2025-04-09 09:36:00-04:00,228.57,228.78,226.4,228.08,519722.0,227.517,2676
2025-04-09 09:37:00-04:00,228.09,228.32,226.27,226.45,463311.0,227.171,2658
2025-04-09 09:38:00-04:00,226.43,228.7,226.07,228.62,541325.0,227.407,2847
2025-04-09 09:39:00-04:00,228.62,230.39,228.23,230.28,867461.0,229.383,3970
2025-04-09 09:40:00-04:00,230.29,232.25,229.72,232.1,835278.0,230.996,3754
2025-04-09 09:41:00-04:00,232.13,233.19,231.39,232.08,674874.0,232.383,3267
2025-04-09 09:42:00-04:00,232.16,232.2,230.44,230.81,539647.0,231.145,2743
2025-04-09 09:43:00-04:00,230.83,231.62,229.11,229.17,539256.0,230.267,2839
2025-04-09 09:44:00-04:00,229.13,230.03,228.45,228.73,501658.0,229.149,2482
2025-04-09 09:45:00-04:00,228.73,230.22,228.58,229.22,450460.0,229.447,2516
2025-04-09 09:46:00-04:00,229.05,230.13,228.54,229.41,363692.0,229.35,1922
2025-04-09 09:47:00-04:00,229.44,229.68,228.05,229.44,441215.0,228.808,2315
2025-04-09 09:48:00-04:00,229.47,231.16,228.64,231.15,476735.0,229.673,2419
2025-04-09 09:49:00-04:00,231.06,232.35,230.05,232.01,535722.0,231.191,2787
2025-04-09 09:50:00-04:00,232.01,232.02,230.76,230.89,393121.0,231.4,2338
2025-04-09 09:51:00-04:00,230.82,231.99,230.53,231.79,336086.0,231.408,1767
2025-04-09 09:52:00-04:00,231.8,232.78,231.1,231.6,469355.0,232.032,2405
2025-04-09 09:53:00-04:00,231.49,232.46,231.11,232.24,318215.0,231.661,1651
2025-04-09 09:54:00-04:00,232.17,232.27,230.41,231.4,378568.0,231.236,2051
2025-04-09 09:55:00-04:00,231.5,232.1,230.91,231.79,276187.0,231.472,1521
2025-04-09 09:56:00-04:00,231.73,232.5,231.59,232.21,371794.0,232.129,2009
2025-04-09 09:57:00-04:00,232.2,232.57,231.03,231.84,306127.0,231.723,1824
2025-04-09 09:58:00-04:00,231.79,232.48,230.89,232.01,351294.0,231.769,1884
2025-04-09 09:59:00-04:00,232.01,232.49,231.22,231.44,329295.0,231.764,1902
2025-04-09 10:00:00-04:00,231.43,236.0,231.27,233.67,788609.0,233.37,3729
2025-04-09 10:01:00-04:00,233.69,234.66,233.44,233.91,483666.0,234.184,2503
2025-04-09 10:02:00-04:00,233.9,234.43,233.6,233.9,347844.0,233.953,1805
2025-04-09 10:03:00-04:00,233.81,234.66,232.9,233.15,448680.0,233.618,2250
2025-04-09 10:04:00-04:00,233.14,233.16,232.02,232.5,351688.0,232.512,2025
2025-04-09 10:05:00-04:00,232.48,232.79,230.66,230.98,546742.0,231.467,2765
2025-04-09 10:06:00-04:00,230.96,231.24,229.93,230.96,509588.0,230.508,2683
2025-04-09 10:07:00-04:00,230.96,230.99,229.86,230.35,316087.0,230.346,1738
2025-04-09 10:08:00-04:00,230.28,231.17,229.97,230.84,281275.0,230.576,1582
2025-04-09 10:09:00-04:00,230.84,231.23,230.04,230.39,294059.0,230.616,1716
2025-04-09 10:10:00-04:00,230.39,232.21,230.06,232.09,420425.0,231.445,2033
2025-04-09 10:11:00-04:00,232.16,232.69,231.35,232.09,344986.0,232.08,1858
2025-04-09 10:12:00-04:00,232.1,232.48,231.31,231.34,264978.0,231.833,1591
2025-04-09 10:13:00-04:00,231.39,231.54,230.19,230.49,298771.0,230.628,1617
2025-04-09 10:14:00-04:00,230.49,230.55,229.12,229.62,441979.0,229.748,2056
2025-04-09 10:15:00-04:00,229.62,230.78,229.49,230.2,298798.0,230.257,1732
2025-04-09 10:16:00-04:00,230.16,231.12,229.89,230.94,217810.0,230.557,1288
2025-04-09 10:17:00-04:00,230.83,232.2,230.72,231.64,349186.0,231.509,1768
2025-04-09 10:18:00-04:00,231.66,231.96,231.07,231.2,188321.0,231.426,1240
2025-04-09 10:19:00-04:00,231.15,231.99,230.69,231.73,252177.0,231.373,1436
2025-04-09 10:20:00-04:00,231.78,232.55,231.28,231.93,324329.0,232.023,1704
2025-04-09 10:21:00-04:00,231.96,232.78,230.96,231.18,294789.0,231.659,1652
2025-04-09 10:22:00-04:00,231.27,231.32,229.94,230.71,311823.0,230.519,1617
2025-04-09 10:23:00-04:00,230.78,233.24,230.61,232.45,523102.0,232.409,2504
2025-04-09 10:24:00-04:00,232.43,233.34,232.01,232.12,363236.0,232.667,1836
2025-04-09 10:25:00-04:00,232.19,232.6,231.57,231.77,270246.0,232.084,1754
2025-04-09 10:26:00-04:00,231.74,232.28,231.03,231.38,263053.0,231.629,1613
2025-04-09 10:27:00-04:00,231.3,231.42,230.63,230.97,241929.0,231.019,1391
2025-04-09 10:28:00-04:00,230.9,231.65,230.32,231.14,256580.0,231.037,1506
2025-04-09 10:29:00-04:00,231.18,232.05,231.06,231.59,225970.0,231.692,1384
2025-04-09 10:30:00-04:00,231.7,232.42,231.13,232.3,207932.0,231.807,1195
2025-04-09 10:31:00-04:00,232.24,233.65,231.81,232.79,479630.0,232.901,2198
2025-04-09 10:32:00-04:00,232.77,233.83,232.6,233.49,327247.0,233.2,1679
2025-04-09 10:33:00-04:00,233.58,234.08,233.01,233.42,407355.0,233.563,2209
2025-04-09 10:34:00-04:00,233.39,234.28,233.39,233.76,289327.0,233.929,1543
2025-04-09 10:35:00-04:00,233.76,234.08,233.31,233.9,263390.0,233.761,1541
2025-04-09 10:36:00-04:00,233.85,233.98,233.06,233.37,225358.0,233.413,1380
2025-04-09 10:37:00-04:00,233.3,233.36,232.57,233.13,304390.0,232.934,1721
2025-04-09 10:38:00-04:00,232.91,233.11,232.11,232.56,240881.0,232.616,1333
