entry_time,entry_price,exit_price,net_pnl,pnl_per_share,capital_required
2025-04-10 10:36:00-04:00,257.24,258.69999999999993,145.79999999999228,1.4599999999999227,25724.0
2025-04-10 13:45:00-04:00,249.27,252.95000000000002,367.8000000000007,3.680000000000007,24927.0
2025-04-10 13:47:00-04:00,248.36,248.46000000000004,9.800000000002274,0.10000000000002274,24836.0
2025-04-10 13:56:00-04:00,251.16,254.04,287.79999999999956,2.8799999999999955,25116.0
2025-04-10 13:56:00-04:00,251.16,253.46,229.80000000000115,2.3000000000000114,25116.0
2025-04-10 13:57:00-04:00,251.19,253.20999999999998,201.7999999999982,2.019999999999982,25119.0
2025-04-10 14:05:00-04:00,252.59,254.31000000000003,171.80000000000274,1.7200000000000273,25259.0
2025-04-10 14:33:00-04:00,254.22,253.6,-62.20000000000046,-0.6200000000000045,25422.0
2025-04-10 14:41:00-04:00,255.22,255.23999999999998,1.799999999998181,0.01999999999998181,25522.0
2025-04-10 14:44:00-04:00,255.97,256.81000000000006,83.80000000000602,0.8400000000000603,25597.0
